# NJOY2016 0 K U-235 ESZ at grid energies this port also chose.
# Oracle for tests/acer_ce_esz_vs_njoy2016.rs. Columns are MeV and barns.
# 17 significant digits: f64 needs that to round-trip exactly, and the test
# matches grid energies by EXACT equality.
energy_mev,total_b,absorption_b,elastic_b
5.56920000000000028e-4,5.20014636000000010e1,2.50098517999999999e1,1.16826299999999996e1
5.59399600000000017e-4,2.71022175999999995e1,1.13005017999999993e1,1.09150100000000005e1
5.59975299999999985e-4,4.11897745999999998e1,5.85931284000000030e0,1.01007499999999997e1
5.60490500000000030e-4,4.36452135999999982e1,2.03907017999999987e1,1.19151000000000007e1
5.61073799999999988e-4,7.41536736000000047e1,1.11373218000000005e1,1.28983200000000000e1
5.61825699999999977e-4,2.34224156000000008e1,6.86690183999999970e0,1.09404100000000000e1
5.62023600000000024e-4,2.43537825999999988e1,7.94186983999999985e0,1.07134000000000000e1
5.62274999999999993e-4,5.48614335999999980e1,1.78916718000000010e1,1.20152699999999992e1
5.62580000000000024e-4,4.86403535999999974e1,2.18717217999999995e1,1.19350799999999992e1
5.63812000000000015e-4,3.44206775999999977e1,4.82251583000000039e0,1.07796500000000002e1
5.64213200000000001e-4,2.40752276000000016e1,8.81432882999999912e0,1.00973699999999997e1
5.64266300000000002e-4,2.49967156000000017e1,9.44419483000000071e0,1.04924300000000006e1
5.64806000000000054e-4,7.16218865999999963e1,9.78304482999999969e0,1.20192700000000006e1
5.65795700000000035e-4,6.47099536000000057e1,3.58259218000000033e1,1.16360299999999999e1
5.66171999999999986e-4,3.51361216000000027e1,5.06470982999999997e0,1.00489700000000006e1
5.66600000000000003e-4,3.54189256000000015e1,2.21860383000000017e0,1.07978100000000001e1
5.67252299999999963e-4,3.14526645999999985e1,1.30220418000000002e1,1.08911700000000007e1
5.68256399999999976e-4,3.35084986000000029e1,3.54056882999999978e0,8.96634799999999998e0
5.68657699999999995e-4,4.58613235999999986e1,2.20377018000000007e1,1.15897100000000002e1
5.69049100000000000e-4,3.43796735999999967e1,1.49250418000000007e1,9.45857900000000029e0
5.69827800000000020e-4,3.63907755999999978e1,5.53930183000000032e0,9.57536200000000015e0
5.70914999999999964e-4,9.84631336000000061e1,1.77778518000000005e1,1.14557800000000007e1
5.75075999999999994e-4,2.23535065999999993e1,3.05070981999999979e0,1.07734500000000004e1
5.76739099999999975e-4,1.72275234000000012e2,4.71342518000000013e1,2.12297800000000016e1
5.77706400000000016e-4,1.14372054000000006e2,2.02286618000000011e1,1.81301600000000001e1
5.79425699999999971e-4,7.05338035999999988e1,1.80171717999999998e1,1.32956000000000003e1
5.79909999999999996e-4,4.65268936000000011e1,1.73860218000000017e1,1.28477899999999998e1
5.81552600000000033e-4,2.45886426000000000e1,4.43850580999999966e0,1.07200500000000005e1
5.82374100000000012e-4,2.82102366000000018e1,1.17454917999999999e1,9.37984699999999982e0
5.82563199999999986e-4,1.26486403999999993e2,5.00924917999999977e1,1.36681299999999997e1
5.84166899999999985e-4,2.84331776000000005e1,1.44436418000000000e1,1.00905799999999992e1
5.85517000000000025e-4,7.60633236000000039e1,2.54109018000000013e1,1.27146299999999997e1
5.87573899999999961e-4,3.17869754000000000e2,1.23895501999999993e2,4.91280500000000018e1
5.88999899999999971e-4,3.31604936000000023e1,1.02008618000000002e1,1.22558100000000003e1
5.92158599999999952e-4,5.33533716000000027e1,4.98425979000000030e0,1.41308900000000008e1
5.96129300000000032e-4,7.16298665000000057e1,7.22625477999999966e0,1.37661499999999997e1
6.01423499999999972e-4,2.34074685000000002e1,3.69715677999999981e0,1.04391200000000008e1
6.01965199999999947e-4,1.94917489000000010e1,9.35933173999999979e-1,1.05220599999999997e1
6.05760599999999988e-4,2.42016114999999985e1,4.35305476999999996e0,1.22401300000000006e1
6.06312600000000006e-4,2.78025315000000006e1,7.25448776999999989e0,1.18121500000000008e1
6.07507299999999963e-4,2.22157194999999987e1,3.98876277000000012e0,1.10423899999999993e1
6.08152000000000042e-4,2.82367674999999991e1,4.96346576000000006e0,1.05823900000000002e1
6.08544600000000021e-4,3.75205024999999992e1,3.52700075999999996e0,1.10461399999999994e1
6.11013400000000014e-4,1.00111493999999993e2,1.97399017999999984e1,1.38971400000000003e1
6.12857299999999957e-4,6.08798334999999966e1,1.05842217999999999e1,1.36057900000000007e1
6.13569599999999995e-4,2.02606554999999986e1,2.83378676000000018e0,1.22993600000000001e1
6.14591800000000000e-4,3.36162885000000031e1,5.21193674999999956e0,1.10691400000000009e1
6.15458399999999962e-4,4.19303094999999999e1,3.84093775000000015e0,1.12805400000000002e1
6.16183299999999959e-4,2.89096805000000003e1,9.69575075000000020e0,1.03004800000000003e1
6.16991299999999996e-4,5.77074015000000031e1,8.32647975000000073e0,1.26548099999999994e1
6.17922099999999950e-4,1.30737865000000006e1,1.46498774999999992e0,1.02206299999999999e1
6.18976000000000031e-4,2.81613562999999999e2,9.66133317000000034e1,5.05751300000000015e1
6.20472999999999966e-4,2.42709805000000003e1,5.12804374999999979e0,1.25789600000000004e1
6.20540399999999965e-4,2.11871635000000005e1,3.36102875000000001e0,1.29547500000000007e1
6.21750700000000037e-4,2.21183675000000015e1,3.32915874000000001e0,1.16213599999999992e1
6.22247099999999960e-4,2.11954795000000011e1,4.67669274000000001e0,1.12269100000000002e1
6.23424499999999980e-4,2.05821645000000011e1,4.43535574000000032e0,1.02910599999999999e1
6.23919899999999996e-4,6.37364535000000032e1,2.57075916999999983e1,1.24948700000000006e1
6.26532699999999979e-4,1.78378052999999994e2,6.15021916999999974e1,2.53231000000000002e1
6.27072400000000031e-4,3.11472395000000013e1,5.84916772999999957e0,1.19317200000000003e1
6.28530800000000030e-4,1.00072153000000000e2,2.53779016999999989e1,1.08480600000000003e1
6.30400600000000024e-4,3.83191975000000014e1,8.78638272999999970e0,9.80153299999999916e0
6.30897800000000003e-4,5.38086975000000010e1,5.02501572999999979e0,1.15104799999999994e1
6.31400900000000042e-4,3.34863835000000023e1,1.14240616999999993e1,1.03771599999999999e1
6.32038099999999948e-4,4.89777825000000036e1,6.76437073000000044e0,1.11424000000000003e1
6.33783099999999993e-4,3.25929262999999992e2,1.71760901999999987e2,5.20264600000000002e1
6.35372699999999955e-4,3.80584473000000003e2,1.69312401999999992e2,8.50855700000000041e1
6.35986300000000054e-4,2.11863082999999989e2,1.59257202000000007e2,2.98969899999999988e1
6.36565699999999983e-4,1.13350863000000004e2,3.67531217000000012e1,1.80097600000000000e1
6.38074299999999970e-4,3.18227574000000004e1,7.24135571999999961e0,1.14116000000000000e1
6.39129199999999959e-4,5.85568504000000019e1,8.00213871999999959e0,1.21454799999999992e1
6.40160299999999963e-4,3.88610433999999998e1,6.20588170999999988e0,1.10853699999999993e1
6.42412100000000008e-4,3.05189543999999984e1,6.10973271000000029e0,1.08373699999999999e1
6.43974200000000025e-4,5.30356134000000026e1,2.20533517000000003e1,1.05984599999999993e1
6.44992099999999974e-4,7.20848563000000013e2,3.94080201999999986e2,2.29693299999999994e2
6.45607800000000029e-4,2.74530554000000002e1,7.87806371000000016e0,1.49837900000000008e1
6.46598099999999999e-4,1.22175893000000002e2,2.65501216999999983e1,1.76153499999999994e1
6.48008500000000001e-4,2.06705244000000015e1,3.75479070000000004e0,1.26906999999999996e1
6.49737699999999971e-4,2.40239213999999990e1,5.24010369999999970e0,1.18865599999999993e1
6.52272500000000027e-4,2.24238904000000012e1,5.00112869999999976e0,1.07236799999999999e1
6.52986499999999993e-4,4.41986113999999972e1,8.72298969000000035e0,1.05451099999999993e1
6.53771399999999959e-4,4.21338134000000011e1,1.23555016999999996e1,1.09895600000000009e1
6.54377600000000028e-4,2.04328013999999989e1,1.55648669000000006e0,1.11981300000000008e1
6.55812599999999963e-4,4.32297743999999966e1,8.15566268999999977e0,1.04996299999999998e1
6.56755500000000031e-4,4.46285433999999981e1,1.24795317000000008e1,1.03330000000000002e1
6.57582899999999962e-4,3.44022313999999980e1,8.89738969000000068e0,1.02598099999999999e1
6.58305200000000048e-4,9.58127134000000069e1,1.84260717000000014e1,1.29297900000000006e1
6.59792899999999956e-4,3.53858493999999979e1,1.45291417000000003e1,8.54686599999999963e0
6.59872300000000035e-4,1.23365673000000001e2,5.83310917000000018e1,1.82794699999999999e1
6.61820799999999977e-4,3.04276553999999990e1,1.04780116999999997e1,1.05388000000000002e1
6.64258600000000024e-4,3.83493033999999966e1,1.04728616999999993e1,1.08053899999999992e1
6.69474700000000002e-4,1.95426514000000005e1,2.86728666999999993e0,1.05539900000000006e1
6.69906600000000048e-4,2.18364563999999994e1,5.54457166999999984e0,9.88252999999999915e0
6.71580299999999957e-4,4.24992262999999966e1,9.61452165999999941e0,8.92581299999999978e0
6.71997199999999984e-4,5.76367533000000023e1,1.03861217000000003e1,1.04048200000000008e1
6.72427099999999998e-4,5.69557532999999978e1,1.62391717000000000e1,1.02645900000000001e1
6.72739400000000026e-4,5.21518633000000023e1,1.97094217000000000e1,1.13965300000000003e1
6.73143599999999950e-4,9.86960232999999931e1,3.61923517000000032e1,1.51497799999999998e1
6.74219100000000024e-4,1.23956793000000005e2,2.40118916999999996e1,1.63092800000000011e1
6.76290999999999980e-4,1.09250303000000002e2,1.07865216999999998e1,1.39667300000000001e1
6.77229000000000004e-4,3.49265692999999999e2,1.24569001999999998e2,7.80211900000000043e1
6.78632299999999970e-4,3.34380073000000024e1,6.95191565000000011e0,1.63213000000000008e1
6.78955599999999954e-4,3.67127662999999984e1,5.08112464999999958e0,1.31132700000000000e1
6.81638099999999961e-4,6.18440922999999998e1,5.11773364999999991e0,8.99059699999999928e0
6.82452500000000012e-4,3.91076033000000010e1,3.90666165000000021e0,1.49124499999999998e1
6.82892600000000035e-4,2.94493442999999999e1,4.14546264999999980e0,1.22160100000000007e1
6.86083200000000052e-4,4.85906433000000035e1,1.75611016000000006e1,1.28923299999999994e1
6.94448999999999978e-4,2.64191962999999994e1,6.45632062999999956e0,1.15977499999999996e1
6.94976600000000023e-4,3.07219262999999998e1,4.75937462999999994e0,1.07205499999999994e1
6.95746000000000016e-4,3.69126593000000014e1,9.16778762999999941e0,1.11204900000000002e1
6.96722400000000016e-4,6.86573032999999953e1,1.18988616000000000e1,1.17200699999999998e1
6.96984299999999987e-4,3.09411422999999992e1,4.19532062000000039e0,1.24074200000000001e1
6.97665299999999976e-4,2.76605953000000007e1,3.62360361999999991e0,1.17690999999999999e1
6.99011300000000027e-4,1.42822483000000005e2,4.10750215999999995e1,2.10726799999999983e1
6.99813800000000032e-4,8.93543733000000060e1,1.76663816000000011e1,1.40501299999999993e1
6.99999999999999993e-4,3.29155792999999974e1,4.10198762000000006e0,1.58188800000000001e1
7.01409699999999974e-4,3.31016253000000020e1,3.07170362000000008e0,1.10334900000000005e1
7.03630599999999998e-4,5.16085993000000016e1,7.26719762000000014e0,1.15762400000000003e1
7.04185699999999989e-4,4.42151913000000008e1,5.29291962000000016e0,1.28737600000000008e1
7.05148900000000041e-4,1.98811132999999991e1,3.01489662000000003e0,1.15469899999999992e1
7.09400499999999958e-4,5.66607933000000017e1,5.91216161000000007e0,1.21751400000000007e1
7.10707700000000006e-4,8.07892532999999986e1,2.33143215999999995e1,1.45907400000000003e1
7.11700000000000006e-4,1.72564783000000013e1,1.20829161000000007e0,1.14832400000000003e1
7.12301799999999984e-4,2.06457003000000014e1,3.11830861000000015e0,1.06966599999999996e1
7.12800299999999973e-4,2.74152692999999985e1,5.77595760999999985e0,1.08567099999999996e1
7.15716600000000018e-4,9.19361233000000055e1,2.11863415999999987e1,1.30217100000000006e1
7.17917800000000047e-4,9.30624633000000046e1,2.91739116000000003e1,1.44677399999999992e1
7.18872299999999951e-4,7.94165832999999992e1,2.41050216000000006e1,1.21025799999999997e1
7.18993799999999967e-4,4.43547413000000006e1,9.40750959999999914e0,1.35989500000000003e1
7.19952699999999962e-4,1.21779742999999996e2,2.61182416000000011e1,1.85366800000000005e1
7.21410499999999974e-4,7.14024332999999984e1,1.30789916000000002e1,1.07841600000000000e1
7.21830600000000007e-4,5.02528833000000006e1,1.64319115999999994e1,1.48097999999999992e1
7.22858999999999958e-4,3.59774732999999998e1,3.39641159999999998e0,1.15272500000000004e1
7.24522600000000001e-4,4.18609932999999970e1,1.08616715999999993e1,1.14204899999999991e1
7.26463599999999988e-4,3.72909013000000016e1,2.15868615999999989e1,1.09872300000000003e1
7.27676400000000045e-4,5.82368302000000000e1,1.16039516000000003e1,9.98584699999999970e0
7.29089000000000039e-4,5.91696311999999978e1,1.79163816000000011e1,9.71239800000000031e0
7.29490800000000012e-4,6.18745831999999965e1,1.73933515999999990e1,1.17630700000000008e1
7.32179599999999999e-4,1.84819363000000010e2,4.98144715999999974e1,2.13730900000000013e1
7.33405300000000010e-4,4.14872502999999995e2,1.50734701999999999e2,1.14803899999999999e2
7.34527300000000004e-4,3.31761691999999968e1,4.44688759000000022e0,1.75453599999999987e1
7.38948000000000014e-4,3.85590631999999971e1,8.86896158000000057e0,1.16313800000000001e1
7.39847599999999953e-4,1.96692592999999988e2,6.22511915999999985e1,2.81063000000000009e1
7.40701399999999996e-4,3.84144921999999980e1,8.89619058000000074e0,1.29602299999999993e1
7.41672699999999991e-4,2.42954383000000007e2,1.80165301999999997e2,4.47494799999999984e1
7.42059299999999985e-4,4.78084202000000005e1,3.05093515999999987e1,1.47408900000000003e1
7.44598800000000017e-4,3.85006032000000005e1,1.21285316000000005e1,1.01067599999999995e1
7.47046300000000010e-4,5.55632731999999976e1,1.34123015999999993e1,1.39208800000000004e1
7.47697800000000023e-4,3.73008862000000008e1,6.57672457999999960e0,1.31754400000000000e1
7.49407799999999950e-4,9.57507231999999959e1,4.26391515999999982e1,1.38628599999999995e1
7.49908400000000004e-4,7.55839931999999948e1,2.63891315999999989e1,1.49528300000000005e1
7.50791599999999990e-4,4.27153461999999990e1,7.20445457000000022e0,1.18455999999999992e1
7.51481000000000024e-4,1.17116282999999996e2,5.20554115999999993e1,1.86161500000000011e1
7.51919599999999969e-4,4.23120532000000011e1,1.14405415999999995e1,1.25432000000000006e1
7.51928000000000015e-4,4.21055232000000004e1,1.09071116000000004e1,1.29894300000000005e1
7.53357399999999991e-4,2.49781832000000001e1,4.85164857000000005e0,1.02420200000000001e1
7.54166700000000038e-4,1.38411642999999998e2,2.80785115999999988e1,2.10438299999999998e1
7.55661700000000050e-4,2.59076872000000016e1,3.79778556999999983e0,1.07010100000000001e1
7.56362700000000028e-4,3.92073922000000010e1,4.10094056999999967e0,1.04688099999999995e1
7.56986999999999981e-4,4.50346832000000035e1,1.39276716000000000e1,1.20279199999999999e1
7.57742900000000033e-4,1.97384121999999991e1,3.56677256999999992e0,9.16361599999999932e0
7.60373200000000020e-4,4.25670432000000005e1,1.42403916000000006e1,1.38909900000000004e1
7.65210199999999960e-4,4.12966291999999981e1,4.79580756000000008e0,1.19600799999999996e1
7.65611099999999952e-4,4.57848132000000021e1,1.56215715999999993e1,1.06609599999999993e1
7.68340300000000054e-4,3.79178101999999981e1,5.79233856000000014e0,1.25856999999999992e1
7.68826000000000015e-4,3.43118681999999993e1,9.02955655999999962e0,1.22668800000000005e1
7.71522200000000031e-4,2.99334372000000002e1,7.11931554999999960e0,1.12078399999999991e1
7.73950600000000016e-4,1.76505831999999998e1,3.67205255000000008e0,1.04532799999999995e1
7.75004199999999996e-4,3.92239202000000020e1,1.04487316000000003e1,9.96427699999999916e0
7.75327799999999973e-4,4.61780091999999982e1,6.42402754999999992e0,1.00294399999999992e1
7.77161900000000044e-4,2.81856311999999996e1,2.63977955000000009e0,9.41788000000000025e0
7.78327899999999972e-4,1.83297693000000010e2,4.92958015000000032e1,2.48476900000000001e1
7.79486900000000006e-4,1.72107873000000012e2,4.56365614999999991e1,2.86704200000000000e1
7.81428000000000027e-4,2.33345032000000003e1,4.69924754000000000e0,1.19674099999999992e1
7.84292700000000041e-4,5.46743621999999974e1,4.29043054000000001e0,1.12482199999999999e1
7.87225199999999972e-4,5.48626432000000008e1,2.51592315000000006e1,1.40373000000000001e1
7.87613600000000038e-4,4.80601831999999973e1,1.90340914999999988e1,1.28868200000000002e1
7.88462200000000042e-4,3.15982291999999987e1,7.88833754000000020e0,1.22064000000000004e1
7.89977999999999991e-4,6.96686832000000038e1,1.61534614999999988e1,1.24345800000000004e1
7.90472800000000019e-4,4.20095412000000010e1,7.54832954000000012e0,1.18362599999999993e1
7.90881799999999953e-4,5.67732931999999977e1,1.64106415000000005e1,1.36326099999999997e1
7.91848300000000047e-4,3.34018251999999976e1,9.33128353000000033e0,1.20977499999999996e1
7.92552699999999992e-4,3.71085422000000023e1,4.09194052999999958e0,1.08410799999999998e1
7.92715600000000031e-4,3.71310951999999972e1,5.52874352999999985e0,1.23191799999999994e1
7.96074700000000044e-4,9.19534431999999953e1,2.66819114999999982e1,1.56523299999999992e1
7.96876899999999946e-4,5.51433451999999988e1,7.71435353000000035e0,1.30576299999999996e1
7.98011699999999968e-4,6.48384132000000051e1,1.67108315000000012e1,1.36156100000000002e1
7.98910400000000034e-4,4.39649112000000031e1,9.91551952999999919e0,1.05526099999999996e1
7.99165599999999998e-4,2.10496862000000000e1,1.94830952999999996e0,1.12668700000000008e1
8.01189599999999990e-4,1.07442982999999998e2,1.29959814999999992e1,1.81647800000000004e1
8.05161299999999978e-4,2.47838272000000011e1,4.15660352000000000e0,1.10241100000000003e1
8.09235699999999968e-4,2.26174372000000012e1,3.37032051999999993e0,1.21706599999999998e1
8.11850300000000022e-4,3.66165522000000010e1,5.29371052000000031e0,1.12451299999999996e1
8.12339799999999977e-4,6.95542832000000004e1,2.54736215000000001e1,1.28902900000000002e1
8.13034799999999970e-4,3.87198282000000020e1,3.33779651999999993e0,1.22424900000000001e1
8.14589599999999991e-4,3.85501381999999992e1,4.60253651000000019e0,1.15293500000000009e1
8.17762500000000043e-4,6.74984431999999970e1,1.19159214999999996e1,1.15213500000000000e1
8.20134900000000014e-4,4.24419631999999964e1,9.13566151000000026e0,1.26021900000000002e1
8.21736800000000050e-4,9.49438131999999939e1,5.18869214999999997e1,1.50368700000000004e1
8.23392699999999961e-4,8.42510331999999948e1,2.03964014999999996e1,1.56397999999999993e1
8.24143099999999980e-4,3.78419761999999977e1,1.53061714999999996e1,1.26563499999999998e1
8.24940499999999980e-4,3.44654421999999983e1,8.76817050000000009e0,1.23123699999999996e1
8.25749899999999953e-4,3.03674512000000014e1,3.56662949999999990e0,1.18950499999999995e1
8.26610500000000037e-4,2.82210842000000000e1,9.62460049999999967e0,1.17944600000000008e1
8.27530200000000001e-4,2.96577902000000009e1,1.05142214999999997e1,1.12439499999999999e1
8.27958300000000052e-4,3.80575532000000010e1,1.18539014999999992e1,1.14703900000000001e1
8.28690599999999970e-4,4.43320501999999976e1,5.17705850000000023e0,1.21577300000000008e1
8.29915299999999965e-4,7.07339532000000020e1,2.41641915000000012e1,1.29565699999999993e1
8.32461600000000039e-4,1.32676212999999990e2,5.98820614999999989e1,2.10247999999999990e1
8.33247299999999953e-4,2.77669731999999989e1,1.02423315000000006e1,1.09676899999999993e1
8.34024999999999957e-4,4.80293431999999996e1,2.01887115000000001e1,1.13908699999999996e1
8.34822600000000026e-4,4.50145532000000017e1,1.19614914999999993e1,1.12134400000000003e1
8.35676300000000034e-4,3.92455940999999981e1,9.58752248999999956e0,1.04230800000000006e1
8.38360100000000051e-4,1.11616393000000002e2,3.79324714999999983e1,1.93114799999999995e1
8.39421600000000013e-4,2.56419971000000011e1,7.29044149000000008e0,1.06702499999999993e1
8.43194600000000006e-4,4.97710851000000005e1,4.47452349000000016e0,1.20213900000000002e1
8.45054300000000025e-4,3.56066010999999989e1,2.36357948999999978e0,1.01590500000000006e1
