# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.12928         	DILUPBiCGStab	8.90398550e-05	5.69650360e-08	1	1.25697440e-04	3.53612950e-08	1	false	DILUPBiCGStab	1.42725320e-04	4.59807530e-08	1	true	DILUPBiCGStab	7.01113220e-06	1.05705680e-08	1	true	DILUPBiCGStab	3.30413500e-06	8.35771790e-09	1	true	GAMG	4.04154120e-05	2.70189580e-08	1	true
0.1293          	DILUPBiCGStab	8.90433120e-05	5.69951340e-08	1	1.25736370e-04	3.54331400e-08	1	false	DILUPBiCGStab	1.42732170e-04	4.61782760e-08	1	true	DILUPBiCGStab	7.34641470e-06	1.08882620e-08	1	true	DILUPBiCGStab	3.24608240e-06	8.11274660e-09	1	true	GAMG	4.02562710e-05	2.69827320e-08	1	true
0.12932         	DILUPBiCGStab	8.90383480e-05	5.70300080e-08	1	1.25771290e-04	3.54695870e-08	1	false	DILUPBiCGStab	1.42796580e-04	4.63732190e-08	1	true	DILUPBiCGStab	7.64183680e-06	1.11473950e-08	1	true	DILUPBiCGStab	3.18859620e-06	8.04765200e-09	1	true	GAMG	4.01074120e-05	2.70964530e-08	1	true
0.12934         	DILUPBiCGStab	8.90747270e-05	5.71136660e-08	1	1.25787350e-04	3.54771370e-08	1	false	DILUPBiCGStab	1.42858280e-04	4.65590440e-08	1	true	DILUPBiCGStab	7.90259650e-06	1.13027460e-08	1	true	DILUPBiCGStab	3.20218510e-06	7.98922070e-09	1	true	GAMG	3.99630170e-05	2.81406250e-08	1	true
0.12936         	DILUPBiCGStab	8.91381090e-05	5.72094490e-08	1	1.25823970e-04	3.54685600e-08	1	false	DILUPBiCGStab	1.42906410e-04	4.67650540e-08	1	true	DILUPBiCGStab	8.02652640e-06	1.12821730e-08	1	true	DILUPBiCGStab	3.24762380e-06	7.93643450e-09	1	true	GAMG	3.98247500e-05	2.91126090e-08	1	true
0.12938         	DILUPBiCGStab	8.91991650e-05	5.72894990e-08	1	1.25859140e-04	3.54429260e-08	1	false	DILUPBiCGStab	1.42946340e-04	4.69675220e-08	1	true	DILUPBiCGStab	7.99420570e-06	1.10245990e-08	1	true	DILUPBiCGStab	3.33103420e-06	7.94482640e-09	1	true	GAMG	3.96721860e-05	2.94856310e-08	1	true
0.1294          	DILUPBiCGStab	8.92272710e-05	5.73479770e-08	1	1.25897350e-04	3.54278910e-08	1	false	DILUPBiCGStab	1.42960740e-04	4.71544230e-08	1	true	DILUPBiCGStab	7.85246900e-06	1.06302350e-08	1	true	DILUPBiCGStab	3.43206640e-06	7.89451100e-09	1	true	GAMG	3.95241530e-05	2.88648440e-08	1	true
0.12942         	DILUPBiCGStab	8.92254690e-05	5.73831860e-08	1	1.25935880e-04	3.54173480e-08	1	false	DILUPBiCGStab	1.42959640e-04	4.73260810e-08	1	true	DILUPBiCGStab	7.61930020e-06	1.02032860e-08	1	true	DILUPBiCGStab	3.47575240e-06	7.83149150e-09	1	true	GAMG	3.93584850e-05	2.75072170e-08	1	true
0.12944         	DILUPBiCGStab	8.92146830e-05	5.74131200e-08	1	1.25987360e-04	3.54027210e-08	1	false	DILUPBiCGStab	1.42951000e-04	4.75168880e-08	1	true	DILUPBiCGStab	7.35914160e-06	9.77907700e-09	1	true	DILUPBiCGStab	3.46372510e-06	7.71527140e-09	1	true	GAMG	3.92107030e-05	2.74249000e-08	1	true
0.12946         	DILUPBiCGStab	8.92270210e-05	5.74639270e-08	1	1.26062660e-04	3.53433300e-08	1	false	DILUPBiCGStab	1.43002080e-04	4.77432460e-08	1	true	DILUPBiCGStab	7.10697270e-06	9.49591660e-09	1	true	DILUPBiCGStab	3.39998520e-06	7.67792940e-09	1	true	GAMG	3.90630660e-05	2.89223090e-08	1	true
0.12948         	DILUPBiCGStab	8.92382910e-05	5.75536920e-08	1	1.26106180e-04	3.52161150e-08	1	false	DILUPBiCGStab	1.43069020e-04	4.79663700e-08	1	true	DILUPBiCGStab	7.07062780e-06	9.33981150e-09	1	true	DILUPBiCGStab	3.35288170e-06	7.63488680e-09	1	true	GAMG	3.89284590e-05	3.06801940e-08	1	true
0.1295          	DILUPBiCGStab	8.92880730e-05	5.76860150e-08	1	1.26098350e-04	3.50334400e-08	1	false	DILUPBiCGStab	1.43115070e-04	4.81953500e-08	1	true	DILUPBiCGStab	7.21589520e-06	9.14122310e-09	1	true	DILUPBiCGStab	3.33543450e-06	7.54797830e-09	1	true	GAMG	3.87821550e-05	3.24431520e-08	1	true
0.12952         	DILUPBiCGStab	8.93553460e-05	5.77846040e-08	1	1.26104590e-04	3.48031620e-08	1	false	DILUPBiCGStab	1.43160010e-04	4.84082360e-08	1	true	DILUPBiCGStab	7.29487150e-06	8.91304430e-09	1	true	DILUPBiCGStab	3.37404040e-06	7.44601020e-09	1	true	GAMG	3.86513070e-05	3.39705200e-08	1	true
0.12954         	DILUPBiCGStab	8.94045670e-05	5.78561090e-08	1	1.26124080e-04	3.45368210e-08	1	false	DILUPBiCGStab	1.43187220e-04	4.86114500e-08	1	true	DILUPBiCGStab	7.29948390e-06	8.70281970e-09	1	true	DILUPBiCGStab	3.44192000e-06	7.56328300e-09	1	true	GAMG	3.84974510e-05	3.46173480e-08	1	true
0.12956         	DILUPBiCGStab	8.94229580e-05	5.79024150e-08	1	1.26152450e-04	3.42929430e-08	1	false	DILUPBiCGStab	1.43198750e-04	4.87973090e-08	1	true	DILUPBiCGStab	7.23907480e-06	8.42346510e-09	1	true	DILUPBiCGStab	3.48115400e-06	7.60158880e-09	1	true	GAMG	3.83583530e-05	3.38873090e-08	1	true
0.12958         	DILUPBiCGStab	8.94125990e-05	5.79376640e-08	1	1.26216970e-04	3.40717610e-08	1	false	DILUPBiCGStab	1.43184080e-04	4.89709530e-08	1	true	DILUPBiCGStab	7.25065430e-06	8.09248470e-09	1	true	DILUPBiCGStab	3.47761360e-06	7.59372070e-09	1	true	GAMG	3.81973430e-05	3.17903480e-08	1	true
0.1296          	DILUPBiCGStab	8.93919910e-05	5.79888490e-08	1	1.26300480e-04	3.38461700e-08	1	false	DILUPBiCGStab	1.43204850e-04	4.91771230e-08	1	true	DILUPBiCGStab	7.20091170e-06	7.87613480e-09	1	true	DILUPBiCGStab	3.41873590e-06	7.78376040e-09	1	true	GAMG	3.80546980e-05	2.96508020e-08	1	true
0.12962         	DILUPBiCGStab	8.93915770e-05	5.80481850e-08	1	1.26351040e-04	3.36017330e-08	1	false	DILUPBiCGStab	1.43269770e-04	4.94122620e-08	1	true	DILUPBiCGStab	7.29531810e-06	8.24747700e-09	1	true	DILUPBiCGStab	3.38630140e-06	8.07859460e-09	1	true	GAMG	3.78952110e-05	2.87307340e-08	1	true
0.12964         	DILUPBiCGStab	8.94141620e-05	5.81231370e-08	1	1.26397490e-04	3.33367920e-08	1	false	DILUPBiCGStab	1.43348660e-04	4.96585250e-08	1	true	DILUPBiCGStab	7.52637470e-06	8.78185230e-09	1	true	DILUPBiCGStab	3.34792350e-06	8.32692510e-09	1	true	GAMG	3.77661810e-05	2.98287290e-08	1	true
0.12966         	DILUPBiCGStab	8.94822210e-05	5.81935980e-08	1	1.26393030e-04	3.30749120e-08	1	false	DILUPBiCGStab	1.43383810e-04	4.99125740e-08	1	true	DILUPBiCGStab	7.69822960e-06	9.24246740e-09	1	true	DILUPBiCGStab	3.33769270e-06	8.55155200e-09	1	true	GAMG	3.76102740e-05	3.04805550e-08	1	true
0.12968         	DILUPBiCGStab	8.95261270e-05	5.82556810e-08	1	1.26364890e-04	3.28425130e-08	1	false	DILUPBiCGStab	1.43406160e-04	5.01328240e-08	1	true	DILUPBiCGStab	7.77936020e-06	9.59210650e-09	1	true	DILUPBiCGStab	3.38542320e-06	8.74079910e-09	1	true	GAMG	3.74648380e-05	3.05515550e-08	1	true
0.1297          	DILUPBiCGStab	8.95595290e-05	5.83272120e-08	1	1.26387270e-04	3.26699490e-08	1	false	DILUPBiCGStab	1.43404090e-04	5.03126010e-08	1	true	DILUPBiCGStab	7.75391900e-06	9.84946790e-09	1	true	DILUPBiCGStab	3.44091540e-06	8.82959950e-09	1	true	GAMG	3.72943650e-05	3.02511010e-08	1	true
0.12972         	DILUPBiCGStab	8.95866600e-05	5.83789130e-08	1	1.26404970e-04	3.25769680e-08	1	false	DILUPBiCGStab	1.43400590e-04	5.04973800e-08	1	true	DILUPBiCGStab	7.57523710e-06	1.00628620e-08	1	true	DILUPBiCGStab	3.42540240e-06	8.90776500e-09	1	true	GAMG	3.71513080e-05	3.10992500e-08	1	true
0.12974         	DILUPBiCGStab	8.95729120e-05	5.84178490e-08	1	1.26429980e-04	3.25736480e-08	1	false	DILUPBiCGStab	1.43403320e-04	5.07059160e-08	1	true	DILUPBiCGStab	7.23513780e-06	1.01365690e-08	1	true	DILUPBiCGStab	3.41886860e-06	9.11886670e-09	1	true	GAMG	3.69919170e-05	3.29107600e-08	1	true
0.12976         	DILUPBiCGStab	8.95556370e-05	5.84418410e-08	1	1.26507420e-04	3.25691840e-08	1	false	DILUPBiCGStab	1.43454060e-04	5.09420500e-08	1	true	DILUPBiCGStab	7.01170780e-06	1.02654650e-08	1	true	DILUPBiCGStab	3.39854920e-06	9.24982350e-09	1	true	GAMG	3.68520300e-05	3.46868070e-08	1	true
0.12978         	DILUPBiCGStab	8.95641170e-05	5.84765000e-08	1	1.26597210e-04	3.25682730e-08	1	false	DILUPBiCGStab	1.43529550e-04	5.11684430e-08	1	true	DILUPBiCGStab	7.09800550e-06	1.06060390e-08	1	true	DILUPBiCGStab	3.37599880e-06	9.29493730e-09	1	true	GAMG	3.67056260e-05	3.69682340e-08	1	true
0.1298          	DILUPBiCGStab	8.95836500e-05	5.85424230e-08	1	1.26632570e-04	3.25666600e-08	1	false	DILUPBiCGStab	1.43588430e-04	5.13694240e-08	1	true	DILUPBiCGStab	7.26219730e-06	1.08452490e-08	1	true	DILUPBiCGStab	3.36971290e-06	9.31876350e-09	1	true	GAMG	3.65743590e-05	3.90309260e-08	1	true
0.12982         	DILUPBiCGStab	8.96298320e-05	5.85951880e-08	1	1.26606510e-04	3.25518100e-08	1	false	DILUPBiCGStab	1.43611130e-04	5.15177770e-08	1	true	DILUPBiCGStab	7.33343210e-06	1.09907620e-08	1	true	DILUPBiCGStab	3.40717990e-06	9.27753600e-09	1	true	GAMG	3.64264180e-05	3.97435860e-08	1	true
0.12984         	DILUPBiCGStab	8.96646420e-05	5.86222860e-08	1	1.26551530e-04	3.25358510e-08	1	false	DILUPBiCGStab	1.43614710e-04	5.16699900e-08	1	true	DILUPBiCGStab	7.32312720e-06	1.10299720e-08	1	true	DILUPBiCGStab	3.45496530e-06	9.28081620e-09	1	true	GAMG	3.62792800e-05	3.93019700e-08	1	true
0.12986         	DILUPBiCGStab	8.96728200e-05	5.86120190e-08	1	1.26537770e-04	3.25289280e-08	1	false	DILUPBiCGStab	1.43589740e-04	5.18606240e-08	1	true	DILUPBiCGStab	7.31764970e-06	1.09687170e-08	1	true	DILUPBiCGStab	3.52485710e-06	9.15611790e-09	1	true	GAMG	3.61160120e-05	3.79840050e-08	1	true
0.12988         	DILUPBiCGStab	8.96811450e-05	5.85985220e-08	1	1.26554290e-04	3.25726160e-08	1	false	DILUPBiCGStab	1.43589830e-04	5.20620520e-08	1	true	DILUPBiCGStab	7.23023950e-06	1.07634250e-08	1	true	DILUPBiCGStab	3.54902140e-06	8.96333560e-09	1	true	GAMG	3.59646610e-05	3.70609830e-08	1	true
0.1299          	DILUPBiCGStab	8.96637940e-05	5.85988570e-08	1	1.26616460e-04	3.26221590e-08	1	false	DILUPBiCGStab	1.43593100e-04	5.23222090e-08	1	true	DILUPBiCGStab	7.11229860e-06	1.04199040e-08	1	true	DILUPBiCGStab	3.52048230e-06	8.89552040e-09	1	true	GAMG	3.58065530e-05	3.58827290e-08	1	true
0.12992         	DILUPBiCGStab	8.96596980e-05	5.86374170e-08	1	1.26699690e-04	3.26561120e-08	1	false	DILUPBiCGStab	1.43661550e-04	5.25927580e-08	1	true	DILUPBiCGStab	6.89385760e-06	9.97506650e-09	1	true	DILUPBiCGStab	3.48574990e-06	8.77667680e-09	1	true	GAMG	3.56640460e-05	3.47966070e-08	1	true
0.12994         	DILUPBiCGStab	8.96906050e-05	5.87104610e-08	1	1.26723890e-04	3.26623620e-08	1	false	DILUPBiCGStab	1.43723990e-04	5.28370740e-08	1	true	DILUPBiCGStab	6.68010250e-06	9.69558560e-09	1	true	DILUPBiCGStab	3.42638580e-06	8.58366090e-09	1	true	GAMG	3.55244590e-05	3.49771650e-08	1	true
0.12996         	DILUPBiCGStab	8.97364300e-05	5.87769400e-08	1	1.26735470e-04	3.26374800e-08	1	false	DILUPBiCGStab	1.43763150e-04	5.30552820e-08	1	true	DILUPBiCGStab	6.73581820e-06	9.59666900e-09	1	true	DILUPBiCGStab	3.40056100e-06	8.57340900e-09	1	true	GAMG	3.53862850e-05	3.58070970e-08	1	true
0.12998         	DILUPBiCGStab	8.97688510e-05	5.88185550e-08	1	1.26703540e-04	3.25840930e-08	1	false	DILUPBiCGStab	1.43778970e-04	5.32663930e-08	1	true	DILUPBiCGStab	6.93456840e-06	9.53790270e-09	1	true	DILUPBiCGStab	3.47127930e-06	8.52667150e-09	1	true	GAMG	3.52447140e-05	3.62030460e-08	1	true
0.13            	DILUPBiCGStab	8.97726880e-05	5.88408860e-08	1	1.26629970e-04	3.25174550e-08	1	false	DILUPBiCGStab	1.43768910e-04	5.34710530e-08	1	true	DILUPBiCGStab	7.05785230e-06	9.45883820e-09	1	true	DILUPBiCGStab	3.58058070e-06	8.42977180e-09	1	true	GAMG	3.50897840e-05	3.55691890e-08	1	true
0.13002         	DILUPBiCGStab	8.97580620e-05	5.88705690e-08	1	1.26594010e-04	3.24462440e-08	1	false	DILUPBiCGStab	1.43751320e-04	5.36857070e-08	1	true	DILUPBiCGStab	7.12188070e-06	9.30370520e-09	1	true	DILUPBiCGStab	3.63003100e-06	8.28607240e-09	1	true	GAMG	3.49295480e-05	3.46289030e-08	1	true
0.13004         	DILUPBiCGStab	8.97402040e-05	5.88978520e-08	1	1.26617150e-04	3.23888020e-08	1	false	DILUPBiCGStab	1.43739070e-04	5.39398490e-08	1	true	DILUPBiCGStab	7.09891280e-06	9.03699980e-09	1	true	DILUPBiCGStab	3.62600030e-06	8.34782610e-09	1	true	GAMG	3.47737350e-05	3.36282950e-08	1	true
0.13006         	DILUPBiCGStab	8.97255670e-05	5.89503100e-08	1	1.26675080e-04	3.23287010e-08	1	false	DILUPBiCGStab	1.43794400e-04	5.42019360e-08	1	true	DILUPBiCGStab	7.00374210e-06	8.66781910e-09	1	true	DILUPBiCGStab	3.56992630e-06	8.40035960e-09	1	true	GAMG	3.46175180e-05	3.36005060e-08	1	true
0.13008         	DILUPBiCGStab	8.97464700e-05	5.90380620e-08	1	1.26728390e-04	3.22298420e-08	1	false	DILUPBiCGStab	1.43848770e-04	5.44263710e-08	1	true	DILUPBiCGStab	6.84320280e-06	8.30220870e-09	1	true	DILUPBiCGStab	3.48179590e-06	8.48314290e-09	1	true	GAMG	3.44670280e-05	3.50735410e-08	1	true
0.1301          	DILUPBiCGStab	8.97880580e-05	5.91038400e-08	1	1.26743300e-04	3.20832760e-08	1	false	DILUPBiCGStab	1.43887480e-04	5.46324960e-08	1	true	DILUPBiCGStab	6.69464690e-06	8.22406990e-09	1	true	DILUPBiCGStab	3.37936220e-06	8.86552680e-09	1	true	GAMG	3.43290740e-05	3.68766440e-08	1	true
0.13012         	DILUPBiCGStab	8.98186480e-05	5.91299760e-08	1	1.26725850e-04	3.19025550e-08	1	false	DILUPBiCGStab	1.43909550e-04	5.48320450e-08	1	true	DILUPBiCGStab	6.88115100e-06	8.45529640e-09	1	true	DILUPBiCGStab	3.42292100e-06	9.28987160e-09	1	true	GAMG	3.41887450e-05	3.86655520e-08	1	true
0.13014         	DILUPBiCGStab	8.98179920e-05	5.91439470e-08	1	1.26687840e-04	3.17144480e-08	1	false	DILUPBiCGStab	1.43925520e-04	5.50180090e-08	1	true	DILUPBiCGStab	7.11707740e-06	8.74964400e-09	1	true	DILUPBiCGStab	3.52636640e-06	9.65484770e-09	1	true	GAMG	3.40492990e-05	3.97522920e-08	1	true
0.13016         	DILUPBiCGStab	8.98009530e-05	5.91716530e-08	1	1.26626990e-04	3.15139840e-08	1	false	DILUPBiCGStab	1.43917930e-04	5.51900490e-08	1	true	DILUPBiCGStab	7.35662180e-06	9.27349200e-09	1	true	DILUPBiCGStab	3.60013420e-06	9.86687890e-09	1	true	GAMG	3.39015610e-05	3.97218480e-08	1	true
0.13018         	DILUPBiCGStab	8.97727280e-05	5.91768610e-08	1	1.26583600e-04	3.13226890e-08	1	false	DILUPBiCGStab	1.43891650e-04	5.53778090e-08	1	true	DILUPBiCGStab	7.45047410e-06	9.72322550e-09	1	true	DILUPBiCGStab	3.59204950e-06	9.90179410e-09	1	true	GAMG	3.37442220e-05	3.78551950e-08	1	true
0.1302          	DILUPBiCGStab	8.97511710e-05	5.91902660e-08	1	1.26583920e-04	3.11366710e-08	1	false	DILUPBiCGStab	1.43911820e-04	5.55839900e-08	1	true	DILUPBiCGStab	7.44533250e-06	1.00710660e-08	1	true	DILUPBiCGStab	3.52662170e-06	9.77942660e-09	1	true	GAMG	3.35882930e-05	3.55415690e-08	1	true
0.13022         	DILUPBiCGStab	8.97649330e-05	5.92197510e-08	1	1.26619280e-04	3.09442010e-08	1	false	DILUPBiCGStab	1.43983410e-04	5.57651530e-08	1	true	DILUPBiCGStab	7.43541610e-06	1.02805680e-08	1	true	DILUPBiCGStab	3.40652090e-06	9.73262240e-09	1	true	GAMG	3.34390270e-05	3.40705890e-08	1	true
0.13024         	DILUPBiCGStab	8.98217930e-05	5.92270780e-08	1	1.26637480e-04	3.07349550e-08	1	false	DILUPBiCGStab	1.44023200e-04	5.59582110e-08	1	true	DILUPBiCGStab	7.34290870e-06	1.03937370e-08	1	true	DILUPBiCGStab	3.35603190e-06	9.85803420e-09	1	true	GAMG	3.32945110e-05	3.32863240e-08	1	true
0.13026         	DILUPBiCGStab	8.98511800e-05	5.92183030e-08	1	1.26653780e-04	3.05099750e-08	1	false	DILUPBiCGStab	1.44037810e-04	5.61730290e-08	1	true	DILUPBiCGStab	7.16684480e-06	1.04255080e-08	1	true	DILUPBiCGStab	3.37905190e-06	9.90345450e-09	1	true	GAMG	3.31544460e-05	3.27846360e-08	1	true
0.13028         	DILUPBiCGStab	8.98584420e-05	5.92222670e-08	1	1.26614880e-04	3.02715860e-08	1	false	DILUPBiCGStab	1.44035700e-04	5.63610750e-08	1	true	DILUPBiCGStab	6.95119460e-06	1.07066500e-08	1	true	DILUPBiCGStab	3.42721990e-06	9.79733280e-09	1	true	GAMG	3.30084430e-05	3.25905420e-08	1	true
0.1303          	DILUPBiCGStab	8.98592810e-05	5.92345160e-08	1	1.26541100e-04	3.00343140e-08	1	false	DILUPBiCGStab	1.44024040e-04	5.65264090e-08	1	true	DILUPBiCGStab	7.24139210e-06	1.11369790e-08	1	true	DILUPBiCGStab	3.44333280e-06	9.61874180e-09	1	true	GAMG	3.28615830e-05	3.31949450e-08	1	true
0.13032         	DILUPBiCGStab	8.98378670e-05	5.92283030e-08	1	1.26498850e-04	2.98173410e-08	1	false	DILUPBiCGStab	1.43994980e-04	5.66803350e-08	1	true	DILUPBiCGStab	7.55945990e-06	1.14473590e-08	1	true	DILUPBiCGStab	3.44577610e-06	9.32378450e-09	1	true	GAMG	3.27134650e-05	3.32174170e-08	1	true
0.13034         	DILUPBiCGStab	8.97890820e-05	5.92163830e-08	1	1.26462620e-04	2.96206230e-08	1	false	DILUPBiCGStab	1.44008680e-04	5.68764710e-08	1	true	DILUPBiCGStab	7.82289290e-06	1.16769990e-08	1	true	DILUPBiCGStab	3.41229390e-06	9.02770060e-09	1	true	GAMG	3.25542610e-05	3.23980710e-08	1	true
0.13036         	DILUPBiCGStab	8.97735370e-05	5.92315430e-08	1	1.26435030e-04	2.94553430e-08	1	false	DILUPBiCGStab	1.44066810e-04	5.70662880e-08	1	true	DILUPBiCGStab	8.07319100e-06	1.17818100e-08	1	true	DILUPBiCGStab	3.35077550e-06	8.76333960e-09	1	true	GAMG	3.23991510e-05	3.19343380e-08	1	true
0.13038         	DILUPBiCGStab	8.98073490e-05	5.92598960e-08	1	1.26461340e-04	2.93093170e-08	1	false	DILUPBiCGStab	1.44101240e-04	5.72418120e-08	1	true	DILUPBiCGStab	8.09380210e-06	1.15871010e-08	1	true	DILUPBiCGStab	3.29519660e-06	8.67575590e-09	1	true	GAMG	3.22498560e-05	3.22922760e-08	1	true
0.1304          	DILUPBiCGStab	8.98383140e-05	5.92646690e-08	1	1.26458680e-04	2.91734740e-08	1	false	DILUPBiCGStab	1.44111030e-04	5.74043570e-08	1	true	DILUPBiCGStab	8.01413620e-06	1.12275140e-08	1	true	DILUPBiCGStab	3.31478980e-06	8.62463140e-09	1	true	GAMG	3.21015960e-05	3.26704260e-08	1	true
0.13042         	DILUPBiCGStab	8.98542830e-05	5.92506550e-08	1	1.26392090e-04	2.90407890e-08	1	false	DILUPBiCGStab	1.44113850e-04	5.75569890e-08	1	true	DILUPBiCGStab	7.82314580e-06	1.07578370e-08	1	true	DILUPBiCGStab	3.42935250e-06	8.43749900e-09	1	true	GAMG	3.19531140e-05	3.26761900e-08	1	true
0.13044         	DILUPBiCGStab	8.98502290e-05	5.92032340e-08	1	1.26305660e-04	2.89234880e-08	1	false	DILUPBiCGStab	1.44099440e-04	5.77184490e-08	1	true	DILUPBiCGStab	7.53043980e-06	1.02630790e-08	1	true	DILUPBiCGStab	3.47431940e-06	8.11051640e-09	1	true	GAMG	3.17998600e-05	3.25568160e-08	1	true
0.13046         	DILUPBiCGStab	8.98295800e-05	5.91624260e-08	1	1.26252620e-04	2.88381920e-08	1	false	DILUPBiCGStab	1.44075380e-04	5.78993680e-08	1	true	DILUPBiCGStab	7.23425940e-06	9.97444270e-09	1	true	DILUPBiCGStab	3.43817010e-06	7.90686110e-09	1	true	GAMG	3.16467230e-05	3.23094990e-08	1	true
0.13048         	DILUPBiCGStab	8.98039150e-05	5.91307060e-08	1	1.26200640e-04	2.87959420e-08	1	false	DILUPBiCGStab	1.44057300e-04	5.81092390e-08	1	true	DILUPBiCGStab	7.16801830e-06	9.81933670e-09	1	true	DILUPBiCGStab	3.41922870e-06	7.85292500e-09	1	true	GAMG	3.14950090e-05	3.21159930e-08	1	true
0.1305          	DILUPBiCGStab	8.97561830e-05	5.91693300e-08	1	1.26135910e-04	2.87852450e-08	1	false	DILUPBiCGStab	1.44099190e-04	5.83194950e-08	1	true	DILUPBiCGStab	7.24739010e-06	9.69314310e-09	1	true	DILUPBiCGStab	3.40349130e-06	7.74641890e-09	1	true	GAMG	3.13419640e-05	3.13290300e-08	1	true
0.13052         	DILUPBiCGStab	8.97818160e-05	5.92470350e-08	1	1.26075780e-04	2.87980680e-08	1	false	DILUPBiCGStab	1.44134440e-04	5.85327590e-08	1	true	DILUPBiCGStab	7.34429670e-06	9.49557870e-09	1	true	DILUPBiCGStab	3.37930740e-06	7.60426050e-09	1	true	GAMG	3.12013270e-05	3.16300060e-08	1	true
0.13054         	DILUPBiCGStab	8.98419230e-05	5.92929410e-08	1	1.26063850e-04	2.88272010e-08	1	false	DILUPBiCGStab	1.44159010e-04	5.87504990e-08	1	true	DILUPBiCGStab	7.37204150e-06	9.27014320e-09	1	true	DILUPBiCGStab	3.34065370e-06	7.74239420e-09	1	true	GAMG	3.10641210e-05	3.22307310e-08	1	true
0.13056         	DILUPBiCGStab	8.98681820e-05	5.93219850e-08	1	1.26032140e-04	2.88796560e-08	1	false	DILUPBiCGStab	1.44173990e-04	5.89411820e-08	1	true	DILUPBiCGStab	7.29963500e-06	9.00285370e-09	1	true	DILUPBiCGStab	3.37419530e-06	7.79491170e-09	1	true	GAMG	3.09264360e-05	3.21453420e-08	1	true
0.13058         	DILUPBiCGStab	8.98653240e-05	5.93166970e-08	1	1.25984640e-04	2.89269120e-08	1	false	DILUPBiCGStab	1.44157040e-04	5.91093530e-08	1	true	DILUPBiCGStab	7.29986670e-06	8.66464250e-09	1	true	DILUPBiCGStab	3.37693750e-06	7.85229350e-09	1	true	GAMG	3.07814380e-05	3.09710270e-08	1	true
0.1306          	DILUPBiCGStab	8.98380530e-05	5.92830540e-08	1	1.25942790e-04	2.89615670e-08	1	false	DILUPBiCGStab	1.44117190e-04	5.92825190e-08	1	true	DILUPBiCGStab	7.24555800e-06	8.26383590e-09	1	true	DILUPBiCGStab	3.35575010e-06	8.05238200e-09	1	true	GAMG	3.06255000e-05	2.89037290e-08	1	true
0.13062         	DILUPBiCGStab	8.97970080e-05	5.92393760e-08	1	1.25857650e-04	2.90081240e-08	1	false	DILUPBiCGStab	1.44098230e-04	5.94838600e-08	1	true	DILUPBiCGStab	7.24191220e-06	8.28874040e-09	1	true	DILUPBiCGStab	3.37659690e-06	8.26777430e-09	1	true	GAMG	3.04782850e-05	2.74934540e-08	1	true
0.13064         	DILUPBiCGStab	8.97708590e-05	5.91974370e-08	1	1.25786870e-04	2.90443240e-08	1	false	DILUPBiCGStab	1.44142140e-04	5.97127800e-08	1	true	DILUPBiCGStab	7.48569530e-06	8.84675360e-09	1	true	DILUPBiCGStab	3.34225400e-06	8.36968530e-09	1	true	GAMG	3.03366770e-05	2.75435950e-08	1	true
0.13066         	DILUPBiCGStab	8.97524860e-05	5.91966060e-08	1	1.25721700e-04	2.90507980e-08	1	false	DILUPBiCGStab	1.44178740e-04	5.99316960e-08	1	true	DILUPBiCGStab	7.68032330e-06	9.33228040e-09	1	true	DILUPBiCGStab	3.27695840e-06	8.41834950e-09	1	true	GAMG	3.01972180e-05	2.79995300e-08	1	true
0.13068         	DILUPBiCGStab	8.98053220e-05	5.92413470e-08	1	1.25616920e-04	2.90173150e-08	1	false	DILUPBiCGStab	1.44204830e-04	6.01334430e-08	1	true	DILUPBiCGStab	7.78875400e-06	9.69159930e-09	1	true	DILUPBiCGStab	3.22854680e-06	8.42784700e-09	1	true	GAMG	3.00662830e-05	2.91213450e-08	1	true
0.1307          	DILUPBiCGStab	8.98569610e-05	5.92558100e-08	1	1.25566430e-04	2.89310260e-08	1	false	DILUPBiCGStab	1.44212960e-04	6.03206400e-08	1	true	DILUPBiCGStab	7.78320320e-06	9.93640010e-09	1	true	DILUPBiCGStab	3.24809540e-06	8.52065430e-09	1	true	GAMG	2.99383790e-05	3.02970290e-08	1	true
0.13072         	DILUPBiCGStab	8.98811400e-05	5.92545000e-08	1	1.25530850e-04	2.88075430e-08	1	false	DILUPBiCGStab	1.44213550e-04	6.05160780e-08	1	true	DILUPBiCGStab	7.66768260e-06	1.00760040e-08	1	true	DILUPBiCGStab	3.31114940e-06	8.61413320e-09	1	true	GAMG	2.98048950e-05	3.10832820e-08	1	true
0.13074         	DILUPBiCGStab	8.98750610e-05	5.92305640e-08	1	1.25496450e-04	2.86639040e-08	1	false	DILUPBiCGStab	1.44175330e-04	6.06851550e-08	1	true	DILUPBiCGStab	7.30603950e-06	1.02069730e-08	1	true	DILUPBiCGStab	3.36989470e-06	8.68942210e-09	1	true	GAMG	2.96590520e-05	3.02420260e-08	1	true
